identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19440825-1,Friday,25-AUG-1944,-,A1, Unknown (UNK),11 km (6.9 mls) ENE of Kunming,China,-,-, Damaged beyond repair,-,Curtiss C-46A-35-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-3609, 26742,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440825-2,Friday,25-AUG-1944,-,A1, Unknown (UNK),at an unknown location,China,-,-, Missing, Presumed damaged beyond repair,Curtiss C-46A-30-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 42-3575, 26708,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440826-0,Saturday,26-AUG-1944,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-40-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-61052, 26927,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440826-1,Saturday,26-AUG-1944,-,A1, Unknown (UNK),10 km (6.3 mls) SW of Cherbourg,France,-,-, Damaged beyond repair,-,Douglas C-47A-65-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-100574, 19037,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440826-2,Saturday,26-AUG-1944,-,A1, En route (ENR),Unknown,Unknown country,-,-, Missing, Presumed damaged beyond repair,Douglas C-47A-80-DL (DC-3),-,-,1944,-,-, 43-15128, 19594,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440826-6,Saturday,26-AUG-1944,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-18339, 4377,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440827-0,Sunday,27-AUG-1944,-,A1, Landing (LDG),Vocin,Croatia,-,-, Damaged beyond repair,-,Douglas C-47A-20-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-23473, 9335,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440827-1,Sunday,27-AUG-1944,-,A1, Unknown (UNK),Colleville-sur-Mer Advanced Landing Ground A-12,France,-,4, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-15655, 20121,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440827-2,Sunday,27-AUG-1944,-,A1, Unknown (UNK),"260 km (162.5 mls) off  Fernando de Noronha Airport, FN, Brazil",Atlantic Ocean,5,0, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 33961,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440827-3,Sunday,27-AUG-1944,-,A1, Landing (LDG),Colleville-sur-Mer Advanced Landing Ground A-12,France,-,-, Damaged beyond repair,-,Douglas C-47A-65-DL (DC-3),-,-,1943,-,-, 42-100630, 19093,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440827-4,Sunday,27-AUG-1944,-,A1, Unknown (UNK),Cabo Tres Forcas (Ras Taksefi),Morocco,-,-, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, EC-AAG, 5022,Iberia,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440827-5,Sunday,27-AUG-1944,-,A1, Unknown (UNK),Chengkung Airfield,China,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 44-39214, 16,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440828-0,Monday,28-AUG-1944,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-25-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 41-24704, 26625,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440828-1,Monday,28-AUG-1944,-,A1, Unknown (UNK),Telmest,Morocco,-,-, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, G-AGIR, 11932,BOAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440828-2,Monday,28-AUG-1944,01:00,A1, Approach (APR),near Glasgow-Prestwick Airport (PIK),United Kingdom,20,20, Damaged beyond repair,-,Douglas C-54A-1-DC (DC-4),-,-,1943,-,-, 42-72171, 10276,USAAF,Military,-,-,-,-,-,Glasgow-Prestwick Airport,PIK,EGPK,United Kingdom,6,14,6,14,-,5,-
19440828-3,Monday,28-AUG-1944,08:15,A1, Takeoff (TOF),St. Thomas Mount (Madras),India,-,0, Damaged beyond repair,-,Lockheed Lodestar II (C-60),-,-,1941,-,-, EW983, 18-2138,RAF,Military,-,Madras Airport,MAA,VOMM,India,-,-,-,-,-,-,0,0,-,-,-
19440828-4,Monday,28-AUG-1944,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38721, 6180,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440829-0,Tuesday,29-AUG-1944,-,A1, En route (ENR),between Greenland and Iceland,Atlantic Ocean,2,2, Damaged beyond repair,-,Douglas C-47A-30-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-47977, 25238/13793,USAAF,Military,-,Bluie West One (BW-1) Air Base,UAK,BGBW,Greenland,Reykjavík/Keflavík-Meeks Field,KEF,BIKF,Iceland,2,0,2,0,-,-,-
19440829-1,Tuesday,29-AUG-1944,00:30,A1, Approach (APR),"Mount Kinnekulle, NE of Lidköping",Sweden,15,11, Damaged beyond repair,-,Lockheed C-60A-5-LO Lodestar,-,-,1943,-,-, G-AGIH, 18-2619,BOAC,International Scheduled Passenger,-,Stockholm-Bromma Airport,BMA,ESSB,Sweden,Saint Andrews-Leuchars RAF Station,ADX,EGQL,United Kingdom,3,12,3,8,-,-,-
19440829-2,Tuesday,29-AUG-1944,-,A1, Takeoff (TOF),Casablanca,Morocco,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 43-30616, 96,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440830-0,Wednesday,30-AUG-1944,-,A1, Unknown (UNK),Nadzab,Papua New Guinea,-,-, Damaged beyond repair,-,Douglas C-47A-50-DL (DC-3),-,-,1943,-,-, 42-24258, 10120,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440830-1,Wednesday,30-AUG-1944,21:00,A1, Approach (APR),"near São Paulo-Congonhas Airport, SP (CGH)",Brazil,16,16, Damaged beyond repair,-,Lockheed 18-10-01 Lodestar,-,-,1941,-,-, PP-PBI, 18-2114,Panair do Brasil,Domestic Scheduled Passenger,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,4,12,4,12,-,-,-
19440830-2,Wednesday,30-AUG-1944,-,C1, Unknown (UNK),near Paoshan,China,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38565, 4446,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440830-4,Wednesday,30-AUG-1944,-,A1, Approach (APR),"Chesapeake Bay, MD",United States of America,5,0, Damaged beyond repair,-,Budd RB-1 Conestoga,-,-,-,-,-, 39296, 005,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19440831-1,Thursday,31-AUG-1944,-,A1, En route (ENR),near Shimbuwang,China,3,2, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),-,-,1944,-,-, 97, 20253,CNAC,Cargo,-,Kunming-Wujiaba Airfield,KMG,ZPPP,China,-,-,-,-,3,0,2,0,-,-,-
19440831-2,Thursday,31-AUG-1944,-,U1, Unknown (UNK),"Sariaya, Quezon",Philippines,-,-, Damaged beyond repair,-,Douglas C-47B-1-DL (DC-3),-,-,1944,-,-, 43-16342, 20808,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440899-1,-,xx-AUG-1944,-,C1, Standing (STD),Boteni,Romania,0,0, Damaged beyond repair,-,Douglas DC-2-115F,-,-,1935,-,-, YR-GAD, 1378/F28,LARES,Unknown,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19440899-2,-,xx-AUG-1944,-,A1, En route (ENR),near Malay Peninsula,Malaysia,-,-, Damaged beyond repair,-,Douglas DC-3 (Nakajima L2D),-,-,-,-,-, J-BIOF,-,Imperial Japanese Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440901-0,Friday,01-SEP-1944,-,A1, Landing (LDG),Chengkung,China,-,-, Damaged beyond repair,-,Curtiss C-46A-25-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 41-24712, 26633,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440901-1,Friday,01-SEP-1944,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-40-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-61064, 26939,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440901-2,Friday,01-SEP-1944,-,A1, En route (ENR),within Myanmar,Myanmar,6,6, Missing, Presumed damaged beyond repair,Douglas C-47A-90-DL (DC-3),-,-,1944,-,-, 43-15802, 20268,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-0,Saturday,02-SEP-1944,-,A1, Landing (LDG),Cazka,Serbia,-,-, Damaged beyond repair,-,Douglas C-47A-75-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 42-100958, 19421,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-1,Saturday,02-SEP-1944,-,A1, Unknown (UNK),Yunnanyi,China,-,-, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-96548, 30210,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-2,Saturday,02-SEP-1944,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-35-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-3639, 26772,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-3,Saturday,02-SEP-1944,-,A1, Landing (LDG),"Bevinco, Corsica",France,-,-, Damaged beyond repair,-,Douglas C-47A-50-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-24288, 10150,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-4,Saturday,02-SEP-1944,-,A1, Unknown (UNK),"Valley RAF Station, Wales",United Kingdom,-,-, Damaged beyond repair,-,Douglas C-53C Skytrooper (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 43-2034, 6347,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-5,Saturday,02-SEP-1944,-,C1, En route (ENR),"Ivanca, Senj",Croatia,5,5, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, D-AUAW, 641039,Deutsche Lufthansa,Cargo,-,Athens-Hassani Airport,ATH,LGAT,Greece,Wien Air Base,VIE,LOWW,Austria,3,2,3,2,-,-,-
19440902-6,Saturday,02-SEP-1944,-,O1, Standing (STD),Fulbeck USAAF Station AAF-488,United Kingdom,-,3, Destroyed, Written off (damaged beyond repair),Douglas C-47A-80-DL (DC-3),-,-,1944,-,-, 43-15067, 19533,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-7,Saturday,02-SEP-1944,-,O1, Standing (STD),Fulbeck USAAF Station AAF-488,United Kingdom,-,-, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),-,-,1943,-,-, 42-100821, 19284,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440902-8,Saturday,02-SEP-1944,-,C1, En route (ENR),Radvan,Slovakia,4,1, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, S.2+07,-,Hungarian AF,Military,-,-,-,-,-,Kraków Airport,KRK,EPKK,Poland,4,0,1,0,-,-,-
19440903-0,Sunday,03-SEP-1944,-,A1, Landing (LDG),Jorhat (JRH),India,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 43-30563, 43,USAAF,Military,-,-,-,-,-,Jorhat-Rowriah Airport,JRH,VEJT,India,-,-,-,-,-,-,-
19440904-0,Monday,04-SEP-1944,-,A1, Unknown (UNK),"San Francisco Bay, CA",United States of America,5,1, Damaged beyond repair,-,Douglas R5D-2 (DC-4),-,-,1944,-,-, 90385, 18358,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440904-1,Monday,04-SEP-1944,-,A1, Unknown (UNK),"Saint Joseph-Rosecrans AAF, MO (STJ)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-7860, 4359,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440904-2,Monday,04-SEP-1944,-,A1, Takeoff (TOF),Bolleville-Advanced Landing Ground (ALG) A-25C,France,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-18513, 4605,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440904-3,Monday,04-SEP-1944,11:40,A1, Unknown (UNK),"1,2 km (0.8 mls) ENE of Delabole, Cornwall",United Kingdom,4,0, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1944,-,-, KG471, 12583,South African AF,Military,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,-
19440904-5,Monday,04-SEP-1944,-,A1, Unknown (UNK),"Sedalia Army Air Field, MO (SZL)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47A-30-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-48011, 25272/13827,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440905-0,Tuesday,05-SEP-1944,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-20-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 41-24643, 26564,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440905-1,Tuesday,05-SEP-1944,-,A1, Unknown (UNK),Chabua Airfield,India,-,-, Damaged beyond repair,-,Curtiss C-46A-25-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 41-24709, 26630,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440905-2,Tuesday,05-SEP-1944,-,A1, Unknown (UNK),Biak,Indonesia,-,-, Damaged beyond repair,-,Douglas C-47A-50-DL (DC-3),-,-,1943,-,-, 42-24256, 10118,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440906-0,Wednesday,06-SEP-1944,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-25-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 41-24697, 26618,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440906-1,Wednesday,06-SEP-1944,-,A1, Unknown (UNK),"off Bloody Foreland, Co. Donegal",Ireland,10,9, Damaged beyond repair,-,Short Sunderland III,-,-,-,-,-, ML823,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440906-2,Wednesday,06-SEP-1944,-,A1, Landing (LDG),"St. Genges Channel, South Pacific",Pacific Ocean,-,-, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 04492,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440906-3,Wednesday,06-SEP-1944,-,A1, Unknown (UNK),80 km (50 mls) SE of Jorhat (JRH),India,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 44-39233, 35,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440906-4,Wednesday,06-SEP-1944,-,A1, Initial climb (ICL),4 km (2.5 mls) SW of Jorhat (JRH),India,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 44-39244, 46,USAAF,Military,-,Jorhat-Rowriah Airport,JRH,VEJT,India,-,-,-,-,-,-,-,-,-,-,-
19440907-0,Thursday,07-SEP-1944,10:24,A1, En route (ENR),"4 km (2.5 mls) S Presque Isle AAF, ME (PQI)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Douglas C-54A-10-DC (DC-4),-,-,1944,-,-, 42-72211, 10316,USAAF,Military,-,Presque Isle AAF,PQI,KPQI,United States of America,Presque Isle AAF,PQI,KPQI,United States of America,3,0,3,0,-,-,-
19440907-1,Thursday,07-SEP-1944,-,A1, Unknown (UNK),"10 km (6.3 mls) S of Ottawa-Uplands Airport, ON (YOW)",Canada,10,0, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-15745, 20211,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19440907-2,Thursday,07-SEP-1944,-,A1, En route (ENR),"12,3 km (7.7 mls) NW of Mossman, QLD",Australia,20,20, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, DT-941, 12880,Netherlands East Indies AF,Military,-,Merauke-Mopah Airport,MKQ,WAKK,Indonesia,Cairns Airport,CNS,YBCS,Australia,4,16,4,16,-,-,Preliminary
19440908-0,Friday,08-SEP-1944,-,A1, Unknown (UNK),at an unknown location,India,-,-, Damaged beyond repair,-,Curtiss C-46A-40-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-61054, 26929,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440908-1,Friday,08-SEP-1944,-,A1, Takeoff (TOF),South Pacific,Pacific Ocean,-,-, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 08244,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440908-2,Friday,08-SEP-1944,23:30,A1, Approach (APR),6 km (3.8 mls) SW of Exeter USAAF Station AAF-463 (EXT),United Kingdom,4,4, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 42-93278, 13172,USAAF,Military,-,-,-,-,-,Exeter USAAF Station AAF-463,EXT,EGTE,United Kingdom,4,0,4,0,-,-,-
19440908-3,Friday,08-SEP-1944,-,A1, En route (ENR),near Koksijde,Belgium,5,-, Damaged beyond repair,-,Douglas C-47A-30-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-47976, 25237/13792,USAAF,Military,-,-,-,-,-,-,-,-,-,5,0,-,-,-,-,-
19440908-4,Friday,08-SEP-1944,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-7863, 4371,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440908-6,Friday,08-SEP-1944,-,C1, Standing (STD),Paoshan,China,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38587, 4536,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440908-8,Friday,08-SEP-1944,-,C1, Landing (LDG),Paoshan,China,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-19474, 6117,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440909-0,Saturday,09-SEP-1944,-,A1, En route (ENR),"west off Fort Glenn Army Airfield, AK",United States of America,9,9, Missing, Presumed damaged beyond repair,Douglas C-47A-35-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-23870, 9732,USAAF,Military,-,-,-,-,-,Shemya AFB,SYA,PASY,United States of America,4,5,4,5,-,-,-
19440909-1,Saturday,09-SEP-1944,-,A1, Takeoff (TOF),Dinjan,India,-,-, Damaged beyond repair,-,Douglas C-47B-1-DL (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-16174, 20640,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440909-2,Saturday,09-SEP-1944,-,A1, Takeoff (TOF),Tezpur Airport (TEZ),India,4,4, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 43-30609, 89,USAAF,Military,-,Tezpur-Salonibari Airport,TEZ,VETZ,India,-,-,-,-,4,0,4,0,-,-,-
19440910-0,Sunday,10-SEP-1944,-,A1, Unknown (UNK),Tingkawk Sakan,Myanmar,-,-, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-15051, 19517,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440910-1,Sunday,10-SEP-1944,-,A1, Takeoff (TOF),Jorhat (JRH),India,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 44-39230, 32,USAAF,Military,-,Jorhat-Rowriah Airport,JRH,VEJT,India,-,-,-,-,-,-,-,-,-,-,-
19440910-2,Sunday,10-SEP-1944,-,A1, Unknown (UNK),Sansapor,Indonesia,-,-, Damaged beyond repair,-,Douglas C-47A-DL (DC-3),-,-,1943,-,-, 43-30748, 13899,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440911-0,Monday,11-SEP-1944,-,A1, Initial climb (ICL),"6,5 km (4.1 mls) E of Chabua Airfield",China,-,-, Damaged beyond repair,-,Curtiss C-46A-35-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, 42-3661, 26794,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440911-1,Monday,11-SEP-1944,-,A1, Takeoff (TOF),El Aouina AAB,Algeria,-,-, Damaged beyond repair,-,Douglas C-53 Skytrooper (DC-3),-,-,1942,-,-, 42-15893, 7410,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440911-2,Monday,11-SEP-1944,-,A2, Landing (LDG),"Las Vegas AAF, NV",United States of America,-,-, Substantial,-,Lockheed C-60A-5-LO Lodestar,-,-,1943,-,-, 42-55986, 18-2447,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440912-0,Tuesday,12-SEP-1944,-,A1, Landing (LDG),Jorhat,India,-,-, Damaged beyond repair,-,Douglas C-47A-35-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-23841, 9703,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19440912-1,Tuesday,12-SEP-1944,-,A1, Unknown (UNK),"Sedalia Army Air Field, MO (SZL)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47A-30-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-23777, 9639,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
